life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,under-five_deaths,polio,total_expenditure,diphtheria,hiv/aids,gdp,population,thinness_10-19_years,thinness_5-9_years,income_composition_of_resources
74.7,9.0,0,1.95,1077.712092,99.0,5,54.8,0,99.0,3.8,98.0,0.1,12868.211000000001,,6.2,6.0,0.794
74.5,92.0,0,2.15,167.7270642,97.0,6,54.5,0,97.0,3.51,97.0,0.1,13636.34668,,6.2,6.0,0.7859999999999999
71.8,129.0,92,,0.0,97.0,240,18.3,113,97.0,,97.0,0.1,121.15812,1612886.0,17.1,18.3,0.575
71.4,132.0,95,0.01,10.44640334,97.0,289,17.7,121,97.0,3.1,97.0,0.1,184.56543,15945279.0,17.1,18.6,0.57
71.0,135.0,95,0.01,52.82986467,96.0,237,17.0,130,96.0,3.1,96.0,0.1,951.8894535000001,157571292.0,17.1,18.8,0.565
77.0,137.0,95,0.01,59.2589257,94.0,831,16.4,139,94.0,3.8,94.0,0.1,856.342857,15572753.0,17.1,19.0,0.557
73.0,14.0,95,0.01,62.34988484,96.0,831,15.8,150,96.0,3.16,96.0,0.1,835.789341,153911916.0,17.1,19.2,0.545
69.9,142.0,95,0.01,62.65945432,94.0,788,15.2,161,94.0,3.6,94.0,0.1,757.6717572000001,15214912.0,17.1,19.4,0.535
69.5,144.0,95,0.01,53.26400378,97.0,718,14.6,173,97.0,3.1,97.0,0.1,681.125368,1545478.0,17.1,19.7,0.523
69.1,147.0,95,0.01,42.48865034,96.0,831,14.0,186,96.0,3.1,96.0,0.1,615.7775411,14885814.0,17.1,19.9,0.52
68.6,151.0,95,0.01,46.36536703,95.0,831,13.5,201,96.0,3.1,94.0,0.1,541.651484,147139191.0,17.1,2.1,0.513
68.2,152.0,95,0.01,42.3304549,86.0,831,13.0,215,95.0,3.1,94.0,0.1,494.51465999999994,1453684.0,17.1,2.3,0.506
67.8,155.0,95,0.01,38.05462002,55.0,831,12.5,231,94.0,3.1,93.0,0.1,484.155471,14343111.0,17.1,2.5,0.499
67.3,158.0,95,0.01,4.11469667,55.0,831,12.0,247,88.0,3.1,98.0,0.1,46.7579167,14137489.0,2.1,2.7,0.491
66.8,161.0,95,0.01,35.48458957,55.0,831,11.6,264,9.0,3.1,87.0,0.1,432.7388972,139191.0,2.3,2.9,0.484
66.3,164.0,95,0.01,0.397228764,,831,11.2,280,83.0,3.1,83.0,0.1,4.6135745,1366667.0,2.5,21.1,0.47600000000000003
65.8,168.0,95,0.01,3.395069781,,831,1.8,298,85.0,3.1,85.0,0.1,42.5981152,1341716.0,2.7,21.3,0.46799999999999997
65.3,173.0,95,0.01,3.69633051,,831,1.4,316,83.0,3.1,82.0,0.1,45.63371,131581243.0,2.9,21.5,0.45899999999999996
75.5,98.0,0,,0.0,97.0,0,54.5,0,97.0,,97.0,0.1,15557.8381,,3.8,3.7,0.794
75.4,1.0,0,8.82,294.9056584,94.0,0,53.7,0,95.0,7.47,94.0,0.1,15359.66971,,3.8,3.7,0.7929999999999999
75.2,11.0,0,8.74,263.0372838,91.0,0,53.0,0,91.0,7.57,91.0,0.1,15472.7814,,3.8,3.8,0.792
75.1,12.0,0,8.61,260.0043858,87.0,0,52.2,0,88.0,7.43,87.0,0.1,15384.8749,,3.8,3.8,0.785
74.9,14.0,0,8.51,173.9825629,91.0,0,51.4,0,91.0,6.67,91.0,0.1,15534.1574,,3.8,3.8,0.78
74.7,16.0,0,8.41,154.96308630000001,86.0,0,5.7,0,9.0,6.17,86.0,0.1,1595.91232,,3.8,3.8,0.7809999999999999
74.6,19.0,0,8.46,327.1618128,93.0,0,49.9,0,93.0,6.21,93.0,0.1,16523.32388,,3.8,3.8,0.779
74.4,111.0,0,8.95,25.52277112,85.0,0,49.2,0,85.0,6.1,85.0,0.1,1657.3228,,3.9,3.9,0.775
74.2,113.0,0,8.47,1077.712092,93.0,0,48.4,0,93.0,5.64,93.0,0.1,16462.48556,,3.9,3.9,0.7709999999999999
74.1,115.0,0,8.39,181.50008559999998,84.0,0,47.7,0,85.0,5.27,84.0,0.1,15646.5591,,4.0,3.9,0.7659999999999999
73.9,117.0,0,8.01,1077.712092,92.0,0,46.9,0,91.0,5.38,92.0,0.1,14223.865759999999,,4.0,4.0,0.7609999999999999
73.8,119.0,0,7.68,166.00834430000003,93.0,0,46.2,0,93.0,5.71,93.0,0.2,12868.8639,,4.1,4.0,0.757
73.7,121.0,0,7.65,13.513991699999998,91.0,0,45.4,0,9.0,5.82,89.0,0.4,1228.5447,,4.1,4.1,0.753
73.5,123.0,0,7.59,133.099491,66.0,0,44.6,0,86.0,5.76,87.0,0.8,11675.39395,,4.2,4.1,0.7490000000000001
73.4,125.0,0,7.38,138.16646269999998,55.0,0,43.8,0,93.0,5.47,84.0,0.7,11513.87189,,4.2,4.2,0.75
73.3,127.0,0,7.43,1077.712092,,0,43.0,0,86.0,5.16,93.0,0.9,11568.1111,,4.3,4.2,0.741
72.3,196.0,0,,0.0,99.0,2,62.3,0,99.0,,98.0,0.1,5949.1167700000005,9489616.0,1.9,2.0,0.7979999999999999
72.0,199.0,0,13.94,1077.712092,97.0,64,61.7,0,97.0,5.69,97.0,0.1,8318.429294,9474511.0,1.9,2.0,0.7959999999999999
71.7,23.0,0,14.66,1077.712092,98.0,16,61.1,1,98.0,6.7,98.0,0.1,7978.825443000001,9465997.0,2.0,2.0,0.7959999999999999
71.9,194.0,0,16.35,91.70962117,97.0,10,6.5,1,98.0,5.1,98.0,0.1,694.243915,9464495.0,2.0,2.1,0.7929999999999999
72.0,232.0,0,17.31,846.9113071,98.0,50,59.9,1,98.0,4.92,98.0,0.1,6519.71753,9473172.0,2.0,2.1,0.787
73.0,222.0,0,14.44,8.49409518,96.0,1,59.3,1,99.0,5.55,98.0,0.1,63.388769999999994,949583.0,2.0,2.2,0.78
70.0,226.0,0,14.09,434.79850250000004,98.0,0,58.7,1,98.0,6.9,96.0,0.1,5176.172649,956765.0,2.1,2.2,0.7709999999999999
70.0,224.0,1,14.67,501.80561409999996,98.0,0,58.2,1,98.0,5.95,97.0,0.1,6376.183153,9527985.0,2.1,2.3,0.755
69.8,226.0,1,14.22,464.077513,91.0,1,57.7,1,9.0,6.44,95.0,0.1,4735.484827,956953.0,2.2,2.3,0.7390000000000001
68.9,243.0,1,12.6,364.426052,98.0,149,57.2,1,97.0,6.34,98.0,0.1,3848.2159659999998,964924.0,2.2,2.4,0.723
68.1,252.0,1,11.01,45.65007798,99.0,1,56.7,1,98.0,6.89,98.0,0.1,3126.71767,9663915.0,2.3,2.5,0.713
68.2,247.0,1,12.05,42.33443901,99.0,2,56.2,1,99.0,6.59,98.0,0.1,2378.33927,973146.0,2.4,2.5,0.703
67.7,253.0,1,11.17,23.83578594,56.0,21,55.8,1,53.0,6.59,5.0,0.1,1819.525644,9796749.0,2.5,2.6,0.695
67.2,262.0,1,12.23,145.4233629,99.0,14,55.3,1,99.0,6.47,98.0,0.1,1479.383142,9865548.0,2.5,2.7,0.687
67.7,254.0,1,10.74,14.06141699,93.0,45,54.9,1,99.0,6.62,98.0,0.1,1244.373185,9928549.0,2.6,2.7,0.6809999999999999
68.0,247.0,1,12.98,24.24947846,55.0,21,54.4,1,99.0,6.13,98.0,0.1,1276.28834,997961.0,2.7,2.8,0.675
81.1,74.0,0,,0.0,98.0,47,63.7,1,99.0,,98.0,0.1,4356.875,11274196.0,1.0,1.0,0.895
89.0,76.0,0,12.6,1077.712092,98.0,70,63.4,1,99.0,3.1,98.0,0.1,47439.39684,112957.0,1.0,1.0,0.89
87.0,77.0,0,11.77,702.359357,98.0,39,63.0,1,99.0,3.1,98.0,0.1,4651.38647,11182817.0,1.0,0.9,0.889
83.0,78.0,0,10.08,664.4738974999999,98.0,109,62.6,1,99.0,3.1,98.0,0.1,4474.5717,11128246.0,0.9,0.9,0.8859999999999999
83.0,8.0,0,10.11,713.5297353999999,97.0,576,62.3,1,98.0,3.1,98.0,0.1,4772.77415,1147744.0,0.9,0.9,0.884
80.0,81.0,0,10.22,665.7356115,97.0,40,61.9,1,98.0,3.1,98.0,0.1,4438.23741,1895586.0,0.9,0.9,0.878
79.8,85.0,0,10.05,671.9376566000001,97.0,33,61.6,1,98.0,3.1,98.0,0.1,4488.5615,1796493.0,0.9,0.9,0.8759999999999999
79.5,87.0,0,10.47,1077.712092,98.0,98,61.3,1,99.0,9.6,98.0,0.1,48424.58927,179973.0,0.8,0.8,0.8740000000000001
79.5,86.0,0,10.25,640.3560918,94.0,64,6.9,1,99.0,9.25,98.0,0.1,4443.8313100000005,16257.0,0.8,0.8,0.871
79.4,85.0,0,10.98,1077.712092,94.0,15,6.6,1,99.0,9.17,98.0,0.1,38852.3613,1547958.0,0.8,0.8,0.865
78.9,89.0,0,12.27,1077.712092,77.0,26,6.2,1,97.0,9.24,97.0,0.1,36967.28292,1478617.0,0.8,0.8,0.861
78.8,91.0,1,12.05,1077.712092,64.0,61,59.8,1,96.0,9.32,95.0,0.1,35589.71295,1421137.0,0.8,0.8,0.88
78.3,95.0,0,11.28,507.30616399999997,64.0,44,59.4,1,96.0,9.3,95.0,0.1,3743.95693,1376133.0,0.8,0.8,0.878
78.0,99.0,1,11.29,320.3177664,55.0,0,59.0,1,96.0,8.46,95.0,0.1,2552.3328,1332785.0,0.8,0.8,0.875
78.0,1.0,1,11.01,1077.712092,55.0,83,58.5,1,96.0,8.29,95.0,0.1,23121.56635,128657.0,0.8,0.8,0.873
77.6,11.0,1,11.21,287.20845289999994,55.0,0,58.1,1,96.0,8.12,95.0,0.1,2327.4591,125125.0,0.8,0.8,0.8690000000000001
71.0,175.0,0,,0.0,94.0,0,5.9,0,94.0,,94.0,0.2,4849.9974950000005,359288.0,3.5,3.4,0.706
70.0,177.0,0,6.58,670.0920883,95.0,0,5.1,0,95.0,5.79,95.0,0.2,4852.223666,351694.0,3.4,3.4,0.705
69.8,18.0,0,6.56,629.2018591,95.0,0,49.3,0,95.0,5.79,95.0,0.2,4688.538443,344181.0,3.4,3.4,0.706
69.4,189.0,0,6.66,582.8027185,98.0,0,48.5,0,98.0,5.45,98.0,0.1,4673.63848,33671.0,3.5,3.4,0.7020000000000001
69.4,188.0,0,6.64,605.6286892,95.0,0,47.8,0,95.0,5.61,95.0,0.5,4516.24675,329192.0,3.5,3.4,0.7
69.5,186.0,0,6.76,569.9527122000001,96.0,0,47.0,0,96.0,5.85,96.0,0.2,4344.15177,32168.0,3.5,3.4,0.7
69.5,184.0,0,6.85,549.8096097,97.0,0,46.3,0,98.0,5.81,97.0,0.3,4258.788611,313929.0,3.5,3.4,0.7
69.6,181.0,0,7.22,51.25232422,94.0,0,45.7,0,94.0,5.9,94.0,0.1,447.22795999999994,36165.0,3.5,3.4,0.6990000000000001
69.6,181.0,0,7.24,69.63051047,96.0,0,45.0,0,97.0,4.76,96.0,0.6,4324.876427,29847.0,3.5,3.5,0.7
69.4,184.0,0,6.48,387.3324928,98.0,0,44.4,0,98.0,4.4,98.0,0.6,4187.3783,29747.0,3.6,3.5,0.6920000000000001
69.0,191.0,0,6.25,365.799896,96.0,0,43.8,0,96.0,4.45,96.0,0.8,3933.332215,283277.0,3.6,3.5,0.695
68.7,197.0,0,6.2,325.6807462,97.0,0,43.2,0,97.0,4.39,97.0,0.8,3831.5381899999998,27689.0,3.6,3.5,0.691
68.4,21.0,0,5.67,312.79959460000003,96.0,0,42.6,0,95.0,4.53,96.0,1.5,3679.9952299999995,26913.0,3.6,3.6,0.684
68.5,199.0,0,4.99,262.82991890000005,97.0,0,42.0,0,93.0,4.38,89.0,0.1,3556.561825,26226.0,3.7,3.6,0.6779999999999999
68.2,21.0,0,4.9,251.6586929,96.0,0,41.4,0,96.0,4.5,96.0,0.4,3419.2757189999998,254984.0,3.7,3.7,0.677
68.3,196.0,0,4.79,219.0239836,76.0,0,4.8,0,91.0,3.98,91.0,0.3,3364.423711,247315.0,3.8,3.7,0.6679999999999999
60.0,249.0,25,,0.0,82.0,55,25.7,39,78.0,,82.0,1.0,783.94791,1575952.0,6.9,6.8,0.48100000000000004
59.7,252.0,25,0.01,90.12206791,78.0,786,25.2,39,74.0,4.59,78.0,1.1,943.686575,1286712.0,7.1,6.9,0.475
59.5,251.0,25,0.01,87.40804229999999,77.0,637,24.6,39,73.0,4.59,77.0,1.2,915.2674586,14451.0,7.2,7.1,0.466
59.3,251.0,25,0.01,9.80407467,55.0,288,24.1,39,8.0,4.86,8.0,1.3,837.9551,972916.0,7.4,7.3,0.45799999999999996
59.1,251.0,25,1.4,110.26336189999999,75.0,426,23.5,39,77.0,5.37,75.0,1.4,825.9427853999999,94682.0,7.6,7.5,0.45399999999999996
58.7,254.0,25,1.33,94.25737917,76.0,392,23.0,39,77.0,4.95,76.0,1.4,757.695974,9199259.0,7.8,7.6,0.451
58.4,259.0,25,1.16,71.01399249,79.0,831,22.5,39,8.0,4.46,79.0,1.6,793.4524299999999,894476.0,7.9,7.8,0.44799999999999995
57.6,278.0,25,1.28,7.615430126000001,75.0,831,22.0,39,77.0,4.2,75.0,1.8,82.1513498,8696916.0,8.1,8.0,0.444
57.1,283.0,25,1.12,7.49281752,82.0,341,21.5,39,82.0,4.55,82.0,2.0,76.53541899999999,8454791.0,8.3,8.2,0.43799999999999994
56.8,284.0,25,1.19,75.91429496,74.0,176,21.0,39,76.0,4.75,74.0,2.0,625.8392,8216896.0,8.5,8.4,0.434
56.5,285.0,25,1.13,7.106997355,55.0,210,2.5,39,73.0,4.73,7.0,2.1,61.799977,7982225.0,8.7,8.6,0.43
56.1,285.0,25,1.15,10.73628066,75.0,262,2.1,39,74.0,4.56,72.0,2.1,583.493514,7754.0,8.9,8.8,0.423
55.8,285.0,25,1.35,8.931827297,73.0,217,19.7,40,75.0,4.63,73.0,2.1,519.2922847,752555.0,9.1,9.0,0.41600000000000004
55.6,283.0,25,1.23,40.48815233,55.0,831,19.2,40,76.0,4.27,75.0,2.1,418.6985763,7295394.0,9.3,9.2,0.40700000000000003
55.5,281.0,25,1.29,45.33476384,,831,18.8,40,77.0,4.69,76.0,2.1,378.73654,776733.0,9.5,9.4,0.395
55.4,279.0,25,1.34,37.38182018,,831,18.4,40,78.0,4.34,78.0,2.0,374.19239419999997,6865951.0,9.7,9.6,0.389
69.8,211.0,0,,0.0,99.0,11,24.5,0,98.0,,98.0,0.5,2613.645177,787386.0,15.4,16.0,0.604
69.4,216.0,0,0.01,209.3921344,99.0,0,23.6,1,98.0,3.57,98.0,0.5,2522.7968,776448.0,15.7,16.2,0.596
69.1,219.0,0,0.01,19.79057439,97.0,0,22.7,1,97.0,3.83,97.0,0.6,235.882889,764961.0,15.9,16.5,0.589
68.7,223.0,0,0.01,188.7373664,97.0,1,21.9,1,97.0,3.7,97.0,0.6,2422.8160000000003,752967.0,16.1,16.7,0.581
68.3,225.0,0,0.23,289.8524057,95.0,10,21.1,1,95.0,4.73,95.0,0.5,2458.45976,7451.0,16.3,17.0,0.5720000000000001
67.9,228.0,1,0.28,244.0391949,91.0,21,2.3,1,92.0,5.17,91.0,0.5,2178.921383,727641.0,16.6,17.3,0.0
67.4,232.0,1,0.17,27.48907048,93.0,6,19.5,1,93.0,6.3,93.0,0.4,177.234497,714458.0,16.8,17.5,0.0
67.0,234.0,1,0.21,302.667579,96.0,7,18.8,1,96.0,6.58,96.0,0.4,1795.18137,795.0,17.1,17.8,0.0
66.5,238.0,1,0.16,283.806236,95.0,11,18.0,1,93.0,5.88,95.0,0.3,1741.142552,686958.0,17.1,18.1,0.0
65.8,245.0,1,0.29,169.2023968,95.0,2,17.4,1,96.0,5.27,95.0,0.3,1335.45696,672228.0,17.1,18.3,0.0
65.0,254.0,1,0.73,145.5965445,95.0,11,16.7,1,95.0,5.28,95.0,0.3,1247.61392,656639.0,17.1,18.6,0.0
64.2,263.0,1,0.96,2.586698228,89.0,3,16.1,1,9.0,4.41,89.0,0.3,197.45788000000002,64282.0,17.1,18.8,0.0
63.3,273.0,1,0.52,19.15664091,95.0,0,15.5,1,96.0,4.9,95.0,0.2,997.7417141000001,623434.0,17.1,19.1,0.0
62.5,282.0,1,0.29,151.97551930000003,83.0,27,14.9,1,89.0,7.75,86.0,0.1,885.6382244999999,66399.0,17.1,19.4,0.0
61.7,29.0,1,0.14,8.574029812000001,89.0,756,14.4,1,88.0,5.91,88.0,0.1,87.9387673,5896.0,17.1,19.6,0.0
62.0,312.0,1,0.17,93.35872844,98.0,418,13.9,1,98.0,6.91,92.0,0.1,765.8632357999999,573416.0,17.1,19.9,0.0
77.0,186.0,8,,0.0,99.0,0,52.6,10,99.0,,98.0,0.1,,,1.2,1.1,0.6709999999999999
74.0,189.0,8,3.62,0.0,98.0,0,51.9,10,99.0,6.33,98.0,0.1,,,1.2,1.1,0.6659999999999999
71.0,192.0,8,3.78,0.0,94.0,0,51.2,10,95.0,5.96,94.0,0.1,,,1.2,1.1,0.6609999999999999
69.8,194.0,8,3.89,0.0,93.0,0,5.6,11,93.0,5.56,93.0,0.1,,,1.2,1.1,0.655
69.3,198.0,9,3.93,0.0,95.0,0,49.9,11,95.0,5.49,95.0,0.2,,,1.2,1.1,0.649
68.7,22.0,9,3.95,0.0,91.0,0,49.3,12,9.0,5.44,91.0,0.2,,,1.2,1.1,0.643
68.0,27.0,10,3.87,0.0,93.0,0,48.6,12,92.0,5.76,93.0,0.2,,,1.2,1.1,0.636
67.4,211.0,10,3.77,0.0,88.0,0,48.0,13,87.0,5.0,88.0,0.2,,,1.3,1.1,0.632
66.8,216.0,11,3.47,0.0,84.0,0,47.3,14,85.0,4.96,84.0,0.2,,,1.3,1.2,0.626
66.2,219.0,11,3.23,0.0,83.0,0,46.7,15,82.0,5.19,83.0,0.2,,,1.3,1.2,0.625
65.7,222.0,12,2.86,0.0,85.0,0,46.0,16,84.0,5.67,85.0,0.2,,,1.3,1.2,0.622
65.1,226.0,12,2.66,0.0,84.0,0,45.4,16,84.0,5.22,84.0,0.2,,,1.4,1.2,0.62
64.5,23.0,13,2.37,0.0,55.0,0,44.7,17,82.0,5.3,88.0,0.2,,,1.4,1.3,0.617
63.9,234.0,14,2.26,0.0,77.0,0,44.0,18,76.0,6.53,77.0,0.1,,,1.4,1.3,0.61
63.3,238.0,14,2.2,0.0,77.0,0,43.3,19,71.0,6.31,71.0,0.1,,,1.5,1.4,0.607
62.6,243.0,15,2.32,0.0,77.0,122,42.6,20,74.0,5.67,75.0,0.1,,,1.5,1.4,0.6
77.4,88.0,0,,0.0,82.0,831,55.8,0,74.0,,82.0,0.1,4574.9787,3535961.0,2.3,2.3,0.747
77.2,89.0,0,4.03,732.8662491,89.0,831,55.3,0,86.0,9.57,86.0,0.1,5193.949320000001,35662.0,2.4,2.4,0.742
77.0,9.0,0,4.12,75.61062911,91.0,0,54.7,0,87.0,9.46,89.0,0.1,535.86555,364999.0,2.4,2.4,0.735
76.8,92.0,0,4.61,693.8226461,92.0,22,54.2,0,87.0,9.94,92.0,0.1,4716.673325,36482.0,2.5,2.5,0.728
76.9,92.0,0,4.64,7.959131146,88.0,10,53.7,0,89.0,9.71,88.0,0.1,55.156833999999996,3688865.0,2.6,2.5,0.711
76.4,94.0,0,4.54,630.3883563999999,89.0,45,53.1,0,9.0,9.58,89.0,0.1,4611.47298,372284.0,2.6,2.6,0.7170000000000001
76.1,97.0,0,4.75,645.021302,55.0,22,52.6,0,9.0,9.64,9.0,0.1,4697.89732,3746561.0,2.7,2.7,0.716
76.0,98.0,0,5.13,66.04635027,88.0,8,52.1,0,92.0,8.58,91.0,0.1,575.31664,3763599.0,2.8,2.7,0.71
75.4,16.0,0,5.16,8.240355867,94.0,166,51.5,0,95.0,8.37,95.0,0.1,418.292176,3774.0,2.8,2.8,0.703
75.7,1.0,0,4.82,38.25414065,55.0,17,51.0,0,91.0,8.28,87.0,0.1,344.321698,3779468.0,2.9,2.8,0.6970000000000001
75.0,12.0,0,4.56,45.71354264,93.0,23,5.5,0,95.0,8.5,93.0,0.1,2968.41186,378153.0,2.9,2.9,0.0
75.5,99.0,0,4.25,3.4799188589999996,55.0,28,49.9,0,87.0,9.4,84.0,0.1,265.642661,3781287.0,3.0,3.0,0.0
75.2,12.0,0,4.14,39.86518043,,18,49.4,0,87.0,7.94,87.0,0.1,2214.732246,3779247.0,3.0,3.0,0.0
75.4,11.0,0,3.84,151.1399301,,28,48.8,0,86.0,7.1,8.0,0.1,1761.5376469999999,377587.0,3.1,3.1,0.0
74.9,113.0,0,3.85,143.29474869999999,,0,48.2,0,92.0,7.16,91.0,0.1,1524.41222,3771284.0,3.2,3.2,0.0
74.6,116.0,0,3.64,165.6168642,,43,47.6,0,87.0,7.9,85.0,0.1,1461.7552,376676.0,3.3,3.2,0.0
65.7,256.0,2,,0.0,95.0,0,37.9,2,96.0,,95.0,2.2,6532.651,229197.0,6.4,6.1,0.698
65.1,268.0,2,0.01,662.802194,95.0,1,37.3,2,96.0,5.41,95.0,2.3,7497.762376000001,2168573.0,6.7,6.4,0.6970000000000001
64.2,286.0,2,0.01,1.117811275,95.0,1,36.8,2,96.0,5.84,95.0,2.8,77.625783,212857.0,7.0,6.7,0.693
63.4,3.0,2,0.01,12.83447357,95.0,7,36.2,3,96.0,6.27,95.0,4.2,729.231453,289315.0,7.3,7.0,0.687
62.2,325.0,2,5.76,668.9562854,95.0,8,35.7,3,96.0,5.25,95.0,4.2,7645.214690000001,251339.0,7.7,7.4,0.6779999999999999
61.1,349.0,2,5.99,547.0386679,95.0,831,35.2,3,96.0,5.64,95.0,4.2,6346.15624,214866.0,8.0,7.8,0.669
59.2,393.0,2,5.01,426.78556619999995,94.0,184,34.7,3,96.0,6.39,96.0,4.2,5185.729845000001,1979882.0,8.4,8.2,0.6609999999999999
57.5,427.0,2,6.56,476.86258719999995,94.0,0,34.2,3,96.0,5.55,96.0,4.2,5623.379566,1946351.0,8.8,8.6,0.6459999999999999
56.9,436.0,2,6.21,512.5887995,93.0,1,33.7,3,96.0,4.71,96.0,4.2,5714.47937,1914414.0,9.2,9.0,0.63
54.8,436.0,2,6.45,76.31867911,93.0,6,33.2,3,96.0,4.93,96.0,4.2,5374.554867,1884238.0,9.6,9.4,0.61
51.7,436.0,2,6.37,629.8425642999999,92.0,5,32.7,3,96.0,5.62,96.0,4.2,5351.253732,1855852.0,1.0,9.9,0.593
48.1,436.0,2,4.9,469.5823898,91.0,1,32.2,4,96.0,5.56,96.0,4.2,4896.583835,182933.0,1.5,1.4,0.58
46.4,436.0,2,5.51,299.3671252,55.0,59,31.6,4,96.0,4.65,96.0,4.2,4163.6596,184339.0,1.9,1.8,0.5670000000000001
46.0,436.0,2,6.41,6.3300072,88.0,7,31.1,4,97.0,6.47,97.0,4.2,355.618382,1779953.0,11.4,11.3,0.5579999999999999
46.7,436.0,2,5.48,306.9527349,87.0,1,3.5,4,97.0,5.73,97.0,4.2,3128.97793,1754935.0,11.8,11.8,0.56
47.8,436.0,2,5.37,250.8916484,86.0,831,29.9,4,97.0,4.64,97.0,4.2,3349.68823,172834.0,12.3,12.2,0.5589999999999999
75.0,142.0,42,,0.0,96.0,214,56.1,47,98.0,,96.0,0.1,8757.2622,2596218.0,2.7,2.6,0.754
74.8,144.0,44,7.32,83.16465362,96.0,831,55.3,49,96.0,8.32,93.0,0.1,1226.6173099999999,24213133.0,2.7,2.7,0.747
74.7,146.0,46,7.24,916.2708449999999,96.0,220,54.5,52,96.0,8.48,97.0,0.1,12216.9446,2248632.0,2.8,2.7,0.7340000000000001
74.5,148.0,49,7.55,843.1946259,96.0,2,53.6,54,96.0,8.26,95.0,0.1,12291.46685,256983.0,2.8,2.8,0.73
74.1,152.0,51,7.58,1077.712092,98.0,43,52.8,57,98.0,8.9,98.0,0.1,13167.472890000001,198686688.0,2.9,2.8,0.7240000000000001
73.8,154.0,54,7.52,1077.712092,96.0,68,52.0,61,99.0,8.27,98.0,0.1,11224.1548,196796269.0,2.9,2.9,0.716
73.6,157.0,57,7.33,564.5233902000001,99.0,0,51.1,64,99.0,8.65,98.0,0.1,8553.3847,194895996.0,3.0,2.9,0.7140000000000001
73.4,158.0,61,7.21,526.3780636,96.0,0,5.3,68,99.0,8.24,98.0,0.1,8787.61375,19297929.0,3.0,3.0,0.7040000000000001
73.3,159.0,65,7.19,394.93212989999995,99.0,0,49.4,73,99.0,8.28,98.0,0.1,7313.557962000001,19126637.0,3.1,3.0,0.7
73.0,161.0,70,7.1,30.30374691,99.0,57,48.6,79,99.0,8.36,98.0,0.1,586.145975,18912412.0,3.1,3.1,0.698
72.7,163.0,75,6.97,23.76370075,98.0,6,47.8,85,99.0,8.27,98.0,0.1,477.182746,186917361.0,3.2,3.1,0.6940000000000001
72.0,17.0,81,6.85,186.6090485,96.0,0,46.9,93,99.0,7.7,98.0,0.1,3623.4766700000005,184738458.0,3.2,3.2,0.695
71.8,172.0,88,6.95,15.85781237,97.0,2,46.1,100,99.0,6.94,98.0,0.1,359.587582,182482149.0,3.3,3.3,0.6990000000000001
71.4,176.0,95,7.0,140.98247659999998,92.0,1,45.3,109,99.0,7.13,98.0,0.1,2819.649531,1815121.0,3.3,3.3,0.6920000000000001
71.0,179.0,95,7.13,149.4802091,91.0,1,44.5,118,99.0,7.19,98.0,0.1,3146.95177,1777567.0,3.4,3.4,0.685
75.0,183.0,95,7.26,179.4777293,94.0,36,43.7,127,99.0,7.3,98.0,0.1,3739.11936,175287587.0,3.4,3.4,0.677
77.7,78.0,0,,0.0,99.0,4,41.2,0,99.0,,98.0,0.1,3967.8951,,5.7,5.1,0.8640000000000001
77.6,8.0,0,0.01,269.1432784,99.0,1,4.2,0,99.0,3.1,98.0,0.1,4159.8652,,5.7,5.2,0.863
77.1,84.0,0,0.01,1077.712092,98.0,0,39.2,0,99.0,3.1,98.0,0.1,44597.27968,,5.8,5.2,0.86
78.3,79.0,0,0.01,1077.712092,99.0,1,38.2,0,99.0,3.1,98.0,0.1,47651.2599,,5.8,5.3,0.852
77.4,79.0,0,0.97,295.7730171,93.0,4,37.2,0,99.0,3.1,97.0,0.1,4717.273,,5.9,5.4,0.846
76.9,79.0,0,0.88,1077.712092,96.0,0,36.2,0,99.0,3.1,95.0,0.1,35268.1117,,5.9,5.4,0.845
76.8,88.0,0,0.25,1077.712092,96.0,2,35.2,0,99.0,3.1,98.0,0.1,27965.4754,,6.0,5.5,0.841
77.2,84.0,0,0.67,1077.712092,96.0,3,34.2,0,97.0,3.1,98.0,0.1,37951.286,,6.1,5.6,0.84
76.0,1.0,0,0.85,1077.712092,97.0,0,33.2,0,95.0,3.1,98.0,0.1,32672.367169999998,,6.2,5.7,0.84
76.3,93.0,0,0.67,24.97532919,99.0,0,32.2,0,94.0,3.1,97.0,0.1,398.96692,,6.3,5.8,0.8370000000000001
76.2,92.0,0,0.16,179.7147814,99.0,9,31.2,0,93.0,3.1,94.0,0.1,2612.13345,,6.4,5.9,0.8340000000000001
76.4,89.0,0,0.11,1077.712092,99.0,16,3.1,0,92.0,3.1,92.0,0.1,21896.6527,,6.5,6.0,0.828
76.0,89.0,0,0.12,1077.712092,99.0,24,29.1,0,99.0,3.9,92.0,0.1,18555.56649,,6.6,6.1,0.823
74.8,95.0,0,0.13,941.7036867999999,99.0,0,28.0,0,99.0,3.4,94.0,0.1,16846.2198,,6.7,6.1,0.82
74.7,19.0,0,0.47,1077.712092,99.0,11,27.0,0,99.0,3.6,97.0,0.1,16468.12886,,6.8,6.2,0.8190000000000001
74.4,16.0,0,0.37,11.79686108,99.0,42,26.1,0,99.0,3.5,98.0,0.1,188.44826,,6.8,6.3,0.818
74.5,137.0,0,,0.0,92.0,0,65.6,1,91.0,,91.0,0.1,6993.477359999999,7177991.0,1.9,1.8,0.792
